region_id,label,start_index,end_index,frame_count,start_image,end_image,path_length,representatives
trajectory_region_01,Trajectory Region 1,0,57,58,000000_1773736671619937584.png,000057_1773736695451930487.png,5.337646816604311,000000_1773736671619937584.png;000011_1773736676142770390.png;000023_1773736681255185865.png;000034_1773736685986494522.png;000046_1773736690949942254.png;000057_1773736695451930487.png
trajectory_region_02,Trajectory Region 2,58,105,48,000058_1773736695826768285.png,000105_1773736714610690416.png,5.22501449798288,000058_1773736695826768285.png;000067_1773736699518125812.png;000077_1773736703623507821.png;000086_1773736707206906425.png;000096_1773736711058461655.png;000105_1773736714610690416.png
trajectory_region_03,Trajectory Region 3,106,156,51,000106_1773736715118810147.png,000156_1773736735435861564.png,5.191430923067283,000106_1773736715118810147.png;000116_1773736719246926058.png;000126_1773736723286954491.png;000136_1773736727338623877.png;000146_1773736731373945405.png;000156_1773736735435861564.png
trajectory_region_04,Trajectory Region 4,157,202,46,000157_1773736735928081965.png,000202_1773736754298068071.png,5.32503385822694,000157_1773736735928081965.png;000166_1773736739554986361.png;000175_1773736743176133489.png;000184_1773736746909621340.png;000193_1773736750699733122.png;000202_1773736754298068071.png
trajectory_region_05,Trajectory Region 5,203,235,33,000203_1773736754706453398.png,000235_1773736767833959339.png,5.355803854882269,000203_1773736754706453398.png;000209_1773736757104145360.png;000216_1773736760073286765.png;000222_1773736762580753144.png;000229_1773736765455407905.png;000235_1773736767833959339.png
